21314	2437	6260	2.000	290.00	223.47	580.00	446.94	133.06	2026-01-09 06:50:49.657788
22862	2586	5943	4.000	50.00	59.91	200.00	239.64	-39.64	2026-01-12 16:16:49.02059
22863	2586	6035	5.000	220.00	149.28	1100.00	746.40	353.60	2026-01-12 16:16:49.02059
22864	2586	5949	1.000	190.00	179.28	190.00	179.28	10.72	2026-01-12 16:16:49.02059
22865	2586	5966	1.000	100.00	99.28	100.00	99.28	0.72	2026-01-12 16:16:49.02059
19610	2325	5640	1.000	130.00	77.97	130.00	77.97	52.03	2026-01-07 14:22:23.488487
19611	2325	5635	2.000	300.00	237.74	600.00	475.48	124.52	2026-01-07 14:22:23.488487
19612	2325	5636	2.000	190.00	147.70	380.00	295.40	84.60	2026-01-07 14:22:23.488487
19613	2325	5638	6.000	50.00	52.77	300.00	316.62	-16.62	2026-01-07 14:22:23.488487
19614	2325	5638	9.000	55.00	52.77	495.00	474.93	20.07	2026-01-07 14:22:23.488487
19615	2325	5647	1.000	85.00	67.77	85.00	67.77	17.23	2026-01-07 14:22:23.488487
19616	2325	5647	1.000	90.00	67.77	90.00	67.77	22.23	2026-01-07 14:22:23.488487
19617	2325	5725	1.000	100.00	98.17	100.00	98.17	1.83	2026-01-07 14:22:23.488487
19618	2325	5661	1.000	125.00	100.77	125.00	100.77	24.23	2026-01-07 14:22:23.488487
19619	2325	5661	2.000	130.00	100.77	260.00	201.54	58.46	2026-01-07 14:22:23.488487
19620	2325	5680	7.000	75.00	58.77	525.00	411.39	113.61	2026-01-07 14:22:23.488487
19621	2325	5673	6.000	80.00	72.77	480.00	436.62	43.38	2026-01-07 14:22:23.488487
19622	2325	5668	1.000	70.00	58.21	70.00	58.21	11.79	2026-01-07 14:22:23.488487
19623	2325	5707	1.000	250.00	149.55	250.00	149.55	100.45	2026-01-07 14:22:23.488487
19624	2325	5711	1.000	110.00	77.97	110.00	77.97	32.03	2026-01-07 14:22:23.488487
19625	2325	5698	1.000	110.00	92.44	110.00	92.44	17.56	2026-01-07 14:22:23.488487
19626	2325	5692	2.000	130.00	109.77	260.00	219.54	40.46	2026-01-07 14:22:23.488487
19627	2325	5693	1.000	75.00	72.77	75.00	72.77	2.23	2026-01-07 14:22:23.488487
19628	2325	5717	1.000	160.00	147.79	160.00	147.79	12.21	2026-01-07 14:22:23.488487
