595	86	104	6.000	169.88	1019.28	2025-11-28 06:22:01.988976	83
596	86	114	4.000	104.38	417.52	2025-11-28 06:22:01.988976	83
597	86	123	10.000	62.27	622.70	2025-11-28 06:22:01.988976	83
598	86	1547	3.000	79.96	239.88	2025-11-28 06:22:01.988976	82
599	86	143	5.000	57.27	286.35	2025-11-28 06:22:01.988976	83
600	86	407	5.000	101.39	506.95	2025-11-28 06:22:01.988976	83
601	86	408	5.000	156.10	780.50	2025-11-28 06:22:01.988976	83
602	86	153	40.000	330.06	13202.40	2025-11-28 06:22:01.988976	84
603	86	531	40.000	50.67	2026.80	2025-11-28 06:22:01.988976	84
604	86	394	50.000	90.78	4539.00	2025-11-28 06:22:01.988976	83
605	86	1664	1.000	70.26	70.26	2025-11-28 06:22:01.988976	85
618	89	153	10.000	350.88	3508.80	2025-11-28 06:25:28.08057	87
1778	228	574	1.000	230.04	230.04	2026-01-08 10:52:00.083888	137
1779	228	1508	1.000	150.37	150.37	2026-01-08 10:52:00.083888	137
1780	228	1507	2.000	104.49	208.98	2026-01-08 10:52:00.083888	137
1781	228	1509	3.000	80.11	240.33	2026-01-08 10:52:00.083888	137
1782	228	634	5.000	80.98	404.90	2026-01-08 10:52:00.083888	137
1783	228	635	1.000	45.76	45.76	2026-01-08 10:52:00.083888	137
1784	228	1511	3.000	150.28	450.84	2026-01-08 10:52:00.083888	137
1785	228	345	3.000	86.43	259.29	2026-01-08 10:52:00.083888	136
1786	228	1559	7.000	117.25	820.75	2026-01-08 10:52:00.083888	136
1787	228	353	12.000	82.90	994.80	2026-01-08 10:52:00.083888	136
1788	228	675	8.000	104.82	838.56	2026-01-08 10:52:00.083888	136
1789	228	369	8.000	43.09	344.72	2026-01-08 10:52:00.083888	136
1790	228	680	4.000	54.62	218.48	2026-01-08 10:52:00.083888	136
1791	228	688	60.000	52.55	3153.00	2026-01-08 10:52:00.083888	135
1792	228	316	6.000	55.14	330.84	2026-01-08 10:52:00.083888	135
410	65	1712	15.000	67.79	1016.85	2025-11-22 07:43:53.814712	77
411	65	1714	2.000	197.79	395.58	2025-11-22 07:43:53.814712	77
412	65	199	7.000	67.79	474.53	2025-11-22 07:43:53.814712	77
413	65	217	6.000	42.79	256.74	2025-11-22 07:43:53.814712	77
414	65	1699	3.000	57.79	173.37	2025-11-22 07:43:53.814712	77
415	65	1707	1.000	132.79	132.79	2025-11-22 07:43:53.814712	77
416	65	1698	41.000	47.79	1959.39	2025-11-22 07:43:53.814712	77
417	65	228	2.000	107.79	215.58	2025-11-22 07:43:53.814712	77
418	65	229	2.000	177.79	355.58	2025-11-22 07:43:53.814712	77
419	65	1703	3.000	77.79	233.37	2025-11-22 07:43:53.814712	77
420	65	1718	12.000	52.79	633.48	2025-11-22 07:43:53.814712	77
421	65	759	16.000	177.79	2844.64	2025-11-22 07:43:53.814712	77
422	65	1705	3.000	87.79	263.37	2025-11-22 07:43:53.814712	77
423	65	1708	3.000	127.79	383.37	2025-11-22 07:43:53.814712	77
424	65	1733	3.000	127.79	383.37	2025-11-22 07:43:53.814712	77
425	65	232	6.000	77.79	466.74	2025-11-22 07:43:53.814712	77
426	65	1725	1.000	167.79	167.79	2025-11-22 07:43:53.814712	77
427	65	231	1.000	52.79	52.79	2025-11-22 07:43:53.814712	77
428	65	1717	1.000	227.79	227.79	2025-11-22 07:43:53.814712	77
429	65	1720	8.000	127.79	1022.32	2025-11-22 07:43:53.814712	77
430	65	1719	9.000	62.79	565.11	2025-11-22 07:43:53.814712	77
431	65	210	1.000	197.79	197.79	2025-11-22 07:43:53.814712	77
432	65	1743	2.000	57.79	115.58	2025-11-22 07:43:53.814712	77
433	65	1694	2.000	167.79	335.58	2025-11-22 07:43:53.814712	77
434	65	1704	1.000	117.79	117.79	2025-11-22 07:43:53.814712	77
435	65	192	4.000	47.79	191.16	2025-11-22 07:43:53.814712	77
436	65	1679	1.000	87.79	87.79	2025-11-22 07:43:53.814712	77
437	65	1680	1.000	67.79	67.79	2025-11-22 07:43:53.814712	77
438	65	1727	3.000	177.79	533.37	2025-11-22 07:43:53.814712	77
439	65	1728	3.000	97.79	293.37	2025-11-22 07:43:53.814712	77
440	65	209	14.000	45.79	641.06	2025-11-22 07:43:53.814712	77
441	65	1729	1.000	147.79	147.79	2025-11-22 07:43:53.814712	77
442	65	764	3.000	147.79	443.37	2025-11-22 07:43:53.814712	77
443	65	1685	1.000	77.79	77.79	2025-11-22 07:43:53.814712	77
444	65	1691	1.000	63.79	63.79	2025-11-22 07:43:53.814712	77
445	65	1695	1.000	177.79	177.79	2025-11-22 07:43:53.814712	77
446	65	200	2.000	147.79	295.58	2025-11-22 07:43:53.814712	77
447	65	1721	1.000	147.79	147.79	2025-11-22 07:43:53.814712	77
448	65	1722	1.000	77.79	77.79	2025-11-22 07:43:53.814712	77
449	65	1715	1.000	77.79	77.79	2025-11-22 07:43:53.814712	77
450	65	1707	1.000	132.79	132.79	2025-11-22 07:43:53.814712	77
451	65	1730	4.000	67.79	271.16	2025-11-22 07:43:53.814712	77
452	65	1700	5.000	62.79	313.95	2025-11-22 07:43:53.814712	77
453	65	1689	4.000	167.79	671.16	2025-11-22 07:43:53.814712	77
454	65	1713	1.000	77.79	77.79	2025-11-22 07:43:53.814712	77
455	65	1681	1.000	107.79	107.79	2025-11-22 07:43:53.814712	77
460	69	99	130.000	192.32	25001.60	2025-11-22 07:49:25.749205	78
461	69	95	70.000	369.38	25856.60	2025-11-22 07:49:25.749205	78
462	69	74	80.000	80.84	6467.20	2025-11-22 07:49:25.749205	78
468	67	87	5.000	69.76	348.80	2025-11-22 12:19:38.961412	78
469	67	1477	6.000	252.88	1517.28	2025-11-22 12:19:38.961412	77
474	72	862	3.000	148.57	445.71	2025-11-26 16:24:45.590594	66
475	72	1891	14.000	93.56	1309.84	2025-11-26 16:24:45.590594	66
476	72	1903	4.000	83.55	334.20	2025-11-26 16:24:45.590594	66
477	72	1907	2.000	98.55	197.10	2025-11-26 16:24:45.590594	66
478	72	1908	2.000	108.55	217.10	2025-11-26 16:24:45.590594	66
479	72	1916	3.000	168.56	505.68	2025-11-26 16:24:45.590594	66
480	72	1925	3.000	228.57	685.71	2025-11-26 16:24:45.590594	66
481	72	498	4.000	253.71	1014.84	2025-11-26 16:24:45.590594	66
482	72	1926	4.000	238.55	954.20	2025-11-26 16:24:45.590594	66
483	72	1927	5.000	118.55	592.75	2025-11-26 16:24:45.590594	66
484	72	1929	4.000	68.55	274.20	2025-11-26 16:24:45.590594	66
485	72	876	2.000	178.55	357.10	2025-11-26 16:24:45.590594	66
486	72	1934	1.000	148.55	148.55	2025-11-26 16:24:45.590594	66
487	72	1938	3.000	123.55	370.65	2025-11-26 16:24:45.590594	66
488	72	1939	2.000	228.55	457.10	2025-11-26 16:24:45.590594	66
489	72	882	2.000	138.55	277.10	2025-11-26 16:24:45.590594	66
490	72	883	1.000	78.55	78.55	2025-11-26 16:24:45.590594	66
491	72	393	10.000	151.67	1516.70	2025-11-26 16:24:45.590594	66
492	72	394	5.000	90.78	453.90	2025-11-26 16:24:45.590594	66
493	72	400	5.000	81.61	408.05	2025-11-26 16:24:45.590594	66
494	72	407	5.000	101.39	506.95	2025-11-26 16:24:45.590594	66
495	72	757	1.000	0.00	0.00	2025-11-26 16:24:45.590594	76
496	72	758	3.000	0.00	0.00	2025-11-26 16:24:45.590594	76
497	72	1732	1.000	0.00	0.00	2025-11-26 16:24:45.590594	76
498	72	1591	7.000	63.01	441.07	2025-11-26 16:24:45.590594	76
499	72	1593	5.000	109.19	545.95	2025-11-26 16:24:45.590594	76
500	72	163	7.000	228.71	1600.97	2025-11-26 16:24:45.590594	76
501	72	1614	3.000	93.01	279.03	2025-11-26 16:24:45.590594	76
502	72	731	4.000	91.01	364.04	2025-11-26 16:24:45.590594	76
503	72	1632	1.000	83.01	83.01	2025-11-26 16:24:45.590594	76
504	72	1633	1.000	68.21	68.21	2025-11-26 16:24:45.590594	76
505	72	1638	5.000	84.32	421.60	2025-11-26 16:24:45.590594	76
506	72	733	5.000	100.91	504.55	2025-11-26 16:24:45.590594	76
507	72	183	4.000	128.54	514.16	2025-11-26 16:24:45.590594	76
508	72	1658	5.000	83.01	415.05	2025-11-26 16:24:45.590594	76
509	72	1661	2.000	138.01	276.02	2025-11-26 16:24:45.590594	76
510	72	1660	6.000	78.01	468.06	2025-11-26 16:24:45.590594	76
511	72	184	4.000	105.24	420.96	2025-11-26 16:24:45.590594	76
512	72	1664	2.000	68.03	136.06	2025-11-26 16:24:45.590594	76
513	72	1669	1.000	83.01	83.01	2025-11-26 16:24:45.590594	76
514	72	385	10.000	110.88	1108.80	2025-11-26 16:24:45.590594	66
515	72	1628	1.000	63.34	63.34	2025-11-26 16:24:45.590594	76
558	75	366	6.000	102.23	613.38	2025-11-26 17:08:26.756326	69
559	75	364	6.000	54.50	327.00	2025-11-26 17:08:26.756326	69
560	75	371	4.000	98.89	395.56	2025-11-26 17:08:26.756326	69
561	75	531	40.000	50.60	2024.00	2025-11-26 17:08:26.756326	69
562	76	1477	5.000	252.88	1264.40	2025-11-26 17:08:44.949565	76
565	79	244	20.000	43.63	872.60	2025-11-26 17:10:12.91644	66
569	81	87	5.000	69.76	348.80	2025-11-27 06:04:35.036311	78
582	84	337	1.000	50.67	50.67	2025-11-27 08:00:48.091375	70
583	84	153	4.000	493.18	1972.72	2025-11-27 08:00:48.091375	70
606	87	611	4.000	89.38	357.52	2025-11-28 06:23:10.089043	84
607	87	511	6.000	99.02	594.12	2025-11-28 06:23:10.089043	84
608	87	515	20.000	79.52	1590.40	2025-11-28 06:23:10.089043	84
609	87	516	20.000	49.90	998.00	2025-11-28 06:23:10.089043	84
610	87	524	8.000	66.60	532.80	2025-11-28 06:23:10.089043	84
611	87	625	1.000	232.45	232.45	2025-11-28 06:23:10.089043	84
612	87	558	2.000	77.62	155.24	2025-11-28 06:23:10.089043	84
613	87	630	13.000	49.51	643.63	2025-11-28 06:23:10.089043	84
614	87	1508	2.000	149.47	298.94	2025-11-28 06:23:10.089043	84
615	87	635	1.000	44.77	44.77	2025-11-28 06:23:10.089043	84
616	87	1511	5.000	149.50	747.50	2025-11-28 06:23:10.089043	84
619	90	1477	5.000	252.88	1264.40	2025-11-28 09:15:34.783575	85
1793	229	1593	2.000	112.60	225.20	2026-01-08 10:53:11.182262	135
1794	229	720	3.000	72.06	216.18	2026-01-08 10:53:11.182262	135
1795	229	1605	3.000	141.75	425.25	2026-01-08 10:53:11.182262	135
1796	229	1613	1.000	73.44	73.44	2026-01-08 10:53:11.182262	135
1797	229	731	4.000	95.00	380.00	2026-01-08 10:53:11.182262	135
1798	229	732	4.000	121.37	485.48	2026-01-08 10:53:11.182262	135
1799	229	176	6.000	56.85	341.10	2026-01-08 10:53:11.182262	135
1800	229	1634	1.000	49.02	49.02	2026-01-08 10:53:11.182262	135
1801	229	1635	3.000	143.08	429.24	2026-01-08 10:53:11.182262	135
1802	229	400	7.000	81.61	571.27	2026-01-08 10:53:11.182262	136
1803	229	810	11.000	54.15	595.65	2026-01-08 10:53:11.182262	135
685	93	91	5.000	56.31	281.55	2025-11-29 07:08:56.491578	82
686	93	92	3.000	149.38	448.14	2025-11-29 07:08:56.491578	82
687	93	103	10.000	59.90	599.00	2025-11-29 07:08:56.491578	82
688	93	93	4.000	151.90	607.60	2025-11-29 07:08:56.491578	82
689	94	384	3.000	181.81	545.43	2025-11-29 07:09:59.750932	87
690	95	337	49.000	50.02	2450.98	2025-11-29 07:10:16.978719	81
1804	229	1826	2.000	155.36	310.72	2026-01-08 10:53:11.182262	135
692	97	337	20.000	51.03	1020.60	2025-11-29 08:07:06.597843	87
693	98	51	5.000	70.35	351.75	2025-11-29 08:19:44.823965	82
694	99	165	2.000	131.13	262.26	2025-11-29 08:23:27.348488	85
695	99	517	2.000	128.59	257.18	2025-11-29 08:23:27.348488	84
1805	229	190	5.000	72.21	361.05	2026-01-08 10:53:11.182262	135
698	100	1465	2.000	109.51	219.02	2025-11-29 11:36:35.289291	84
699	100	613	1.000	69.58	69.58	2025-11-29 11:36:35.289291	84
700	100	536	2.000	129.54	259.08	2025-11-29 11:36:35.289291	84
701	100	546	6.000	179.35	1076.10	2025-11-29 11:36:35.289291	84
702	100	556	3.000	130.09	390.27	2025-11-29 11:36:35.289291	84
703	100	1489	2.000	114.40	228.80	2025-11-29 11:36:35.289291	84
704	100	568	1.000	72.39	72.39	2025-11-29 11:36:35.289291	84
705	100	571	2.000	79.62	159.24	2025-11-29 11:36:35.289291	84
706	100	574	2.000	344.04	688.08	2025-11-29 11:36:35.289291	84
707	100	1503	2.000	199.87	399.74	2025-11-29 11:36:35.289291	84
708	100	580	4.000	212.49	849.96	2025-11-29 11:36:35.289291	84
709	100	582	2.000	129.68	259.36	2025-11-29 11:36:35.289291	84
710	100	1514	4.000	99.10	396.40	2025-11-29 11:36:35.289291	84
711	100	346	1.000	0.00	0.00	2025-11-29 11:36:35.289291	83
712	100	352	14.000	0.00	0.00	2025-11-29 11:36:35.289291	83
713	100	673	5.000	0.00	0.00	2025-11-29 11:36:35.289291	83
714	100	366	5.000	0.00	0.00	2025-11-29 11:36:35.289291	83
715	100	371	5.000	98.89	494.45	2025-11-29 11:36:35.289291	83
716	100	290	4.000	82.73	330.92	2025-11-29 11:36:35.289291	85
717	100	305	5.000	0.00	0.00	2025-11-29 11:36:35.289291	85
718	100	319	6.000	112.56	675.36	2025-11-29 11:36:35.289291	85
719	100	337	49.000	55.27	2708.23	2025-11-29 11:36:35.289291	84
1806	229	194	3.000	256.75	770.25	2026-01-08 10:53:11.182262	135
1807	229	196	8.000	252.86	2022.88	2026-01-08 10:53:11.182262	135
722	101	337	10.000	51.03	510.30	2025-12-01 07:55:38.784737	87
723	102	468	23.000	170.00	3910.00	2025-12-01 10:55:01.345294	83
1808	229	757	4.000	133.66	534.64	2026-01-08 10:53:11.182262	135
1809	229	758	4.000	57.31	229.24	2026-01-08 10:53:11.182262	135
1810	229	227	6.000	67.69	406.14	2026-01-08 10:53:11.182262	135
1811	229	764	2.000	147.53	295.06	2026-01-08 10:53:11.182262	135
1812	229	58	10.000	80.38	803.80	2026-01-08 10:53:11.182262	134
1813	229	100	1.000	157.12	157.12	2026-01-08 10:53:11.182262	134
1814	229	111	2.000	230.51	461.02	2026-01-08 10:53:11.182262	134
1815	229	130	6.000	85.32	511.92	2026-01-08 10:53:11.182262	134
1816	229	142	5.000	85.18	425.90	2026-01-08 10:53:11.182262	134
1817	229	1538	4.000	75.65	302.60	2026-01-08 10:53:11.182262	134
1818	229	1535	1.000	156.20	156.20	2026-01-08 10:53:11.182262	134
1819	229	109	4.000	84.41	337.64	2026-01-08 10:53:11.182262	134
1820	229	107	2.000	75.41	150.82	2026-01-08 10:53:11.182262	134
1821	229	125	14.000	52.91	740.74	2026-01-08 10:53:11.182262	134
1879	234	81	4.000	74.15	296.60	2026-01-09 11:09:17.909188	139
1885	238	71	285.000	46.30	13195.50	2026-01-12 06:07:55.943784	134
740	104	337	40.000	49.35	1974.00	2025-12-02 06:08:56.063932	87
741	105	337	95.000	50.27	4775.65	2025-12-02 07:28:28.592684	84
742	105	52	3.000	60.61	181.83	2025-12-02 07:28:28.592684	82
743	105	700	5.000	69.86	349.30	2025-12-02 07:28:28.592684	82
744	105	55	6.000	110.29	661.74	2025-12-02 07:28:28.592684	82
745	105	67	15.000	72.35	1085.25	2025-12-02 07:28:28.592684	83
746	105	76	3.000	89.65	268.95	2025-12-02 07:28:28.592684	82
747	105	81	3.000	73.97	221.91	2025-12-02 07:28:28.592684	82
748	105	85	7.000	75.04	525.28	2025-12-02 07:28:28.592684	82
749	105	91	10.000	56.45	564.50	2025-12-02 07:28:28.592684	82
750	105	94	10.000	97.74	977.40	2025-12-02 07:28:28.592684	82
751	105	102	10.000	100.07	1000.70	2025-12-02 07:28:28.592684	82
752	105	107	5.000	75.03	375.15	2025-12-02 07:28:28.592684	82
753	105	109	15.000	83.95	1259.25	2025-12-02 07:28:28.592684	82
754	105	111	3.000	229.90	689.70	2025-12-02 07:28:28.592684	82
755	105	119	3.000	279.25	837.75	2025-12-02 07:28:28.592684	82
756	105	130	5.000	84.76	423.80	2025-12-02 07:28:28.592684	82
757	105	131	4.000	205.62	822.48	2025-12-02 07:28:28.592684	82
758	105	139	6.000	116.90	701.40	2025-12-02 07:28:28.592684	82
759	105	1786	1.000	138.94	138.94	2025-12-02 07:28:28.592684	85
760	105	1785	1.000	107.60	107.60	2025-12-02 07:28:28.592684	85
761	105	1788	4.000	58.97	235.88	2025-12-02 07:28:28.592684	85
762	105	245	6.000	65.33	391.98	2025-12-02 07:28:28.592684	85
763	105	811	6.000	60.45	362.70	2025-12-02 07:28:28.592684	85
764	105	814	4.000	90.30	361.20	2025-12-02 07:28:28.592684	85
765	105	816	2.000	100.12	200.24	2025-12-02 07:28:28.592684	85
766	105	1858	2.000	49.53	99.06	2025-12-02 07:28:28.592684	85
767	106	610	1.000	111.56	111.56	2025-12-02 07:30:02.494393	84
768	106	153	5.000	330.14	1650.70	2025-12-02 07:30:02.494393	84
769	106	515	10.000	80.08	800.80	2025-12-02 07:30:02.494393	84
770	106	518	1.000	220.71	220.71	2025-12-02 07:30:02.494393	84
771	106	520	5.000	50.52	252.60	2025-12-02 07:30:02.494393	84
772	106	531	40.000	50.67	2026.80	2025-12-02 07:30:02.494393	84
773	106	539	2.000	244.52	489.04	2025-12-02 07:30:02.494393	84
774	106	546	5.000	180.03	900.15	2025-12-02 07:30:02.494393	84
775	106	547	2.000	189.92	379.84	2025-12-02 07:30:02.494393	84
776	106	557	8.000	69.92	559.36	2025-12-02 07:30:02.494393	84
777	106	1509	1.000	79.96	79.96	2025-12-02 07:30:02.494393	84
778	106	1511	4.000	150.17	600.68	2025-12-02 07:30:02.494393	84
779	106	375	11.000	56.97	626.67	2025-12-02 07:30:02.494393	83
780	106	359	23.000	95.83	2204.09	2025-12-02 07:30:02.494393	83
781	107	51	2.000	70.35	140.70	2025-12-02 08:43:58.510215	82
782	108	146	2.000	234.09	468.18	2025-12-02 08:55:52.296714	82
783	109	63	2.000	44.76	89.52	2025-12-02 09:02:52.054977	82
784	109	187	2.000	51.35	102.70	2025-12-02 09:02:52.054977	85
785	109	371	4.000	100.04	400.16	2025-12-02 09:02:52.054977	83
786	109	610	2.000	111.56	223.12	2025-12-02 09:02:52.054977	84
787	109	610	5.000	111.56	557.80	2025-12-02 09:02:52.054977	84
789	111	51	7.000	70.35	492.45	2025-12-02 11:30:05.398907	87
790	112	126	6.000	134.50	807.00	2025-12-02 12:40:28.507567	82
791	113	1477	5.000	252.88	1264.40	2025-12-02 19:48:14.915128	85
797	114	154	1.000	69.46	69.46	2025-12-03 07:23:33.501471	85
798	114	1559	50.000	116.51	5825.50	2025-12-03 07:23:33.501471	83
799	115	404	20.000	91.66	1833.20	2025-12-03 07:53:12.687963	83
800	115	1602	7.000	71.47	500.29	2025-12-03 07:53:12.687963	85
801	115	171	4.000	50.80	203.20	2025-12-03 07:53:12.687963	85
802	115	729	7.000	56.20	393.40	2025-12-03 07:53:12.687963	85
803	115	740	4.000	81.47	325.88	2025-12-03 07:53:12.687963	85
804	115	219	2.000	259.15	518.30	2025-12-03 07:53:12.687963	85
805	115	757	1.000	132.78	132.78	2025-12-03 07:53:12.687963	85
806	115	247	4.000	44.39	177.56	2025-12-03 07:53:12.687963	85
807	115	815	2.000	79.04	158.08	2025-12-03 07:53:12.687963	85
808	115	1837	2.000	89.78	179.56	2025-12-03 07:53:12.687963	85
809	115	1873	1.000	129.04	129.04	2025-12-03 07:53:12.687963	85
810	115	820	4.000	129.04	516.16	2025-12-03 07:53:12.687963	85
811	115	1882	2.000	140.44	280.88	2025-12-03 07:53:12.687963	85
812	115	439	1.000	56.90	56.90	2025-12-03 07:53:12.687963	83
813	115	450	7.000	148.82	1041.74	2025-12-03 07:53:12.687963	83
814	115	458	1.000	148.70	148.70	2025-12-03 07:53:12.687963	83
815	115	58	10.000	79.73	797.30	2025-12-03 07:53:12.687963	82
816	115	85	5.000	74.72	373.60	2025-12-03 07:53:12.687963	82
817	115	103	6.000	59.83	358.98	2025-12-03 07:53:12.687963	82
818	115	105	3.000	86.22	258.66	2025-12-03 07:53:12.687963	82
819	115	107	4.000	76.97	307.88	2025-12-03 07:53:12.687963	82
820	115	133	2.000	129.37	258.74	2025-12-03 07:53:12.687963	82
821	115	1547	3.000	79.37	238.11	2025-12-03 07:53:12.687963	82
822	115	142	4.000	84.85	339.40	2025-12-03 07:53:12.687963	82
823	115	144	5.000	94.75	473.75	2025-12-03 07:53:12.687963	85
824	115	125	10.000	52.32	523.20	2025-12-03 07:53:12.687963	82
825	116	509	4.000	128.60	514.40	2025-12-03 07:55:31.687666	84
826	116	153	20.000	330.14	6602.80	2025-12-03 07:55:31.687666	84
827	116	515	25.000	80.08	2002.00	2025-12-03 07:55:31.687666	84
828	116	548	4.000	90.81	363.24	2025-12-03 07:55:31.687666	84
829	116	550	8.000	67.27	538.16	2025-12-03 07:55:31.687666	84
830	116	1490	1.000	60.07	60.07	2025-12-03 07:55:31.687666	84
831	116	632	2.000	79.60	159.20	2025-12-03 07:55:31.687666	84
832	116	343	5.000	74.19	370.95	2025-12-03 07:55:31.687666	83
833	116	345	10.000	85.34	853.40	2025-12-03 07:55:31.687666	83
834	116	376	1.000	74.54	74.54	2025-12-03 07:55:31.687666	83
835	116	337	30.000	50.27	1508.10	2025-12-03 07:55:31.687666	84
1822	230	153	1.000	331.37	331.37	2026-01-09 07:21:29.190681	138
1880	235	570	3.000	302.75	908.25	2026-01-09 11:16:21.593405	135
1886	239	478	10.000	60.86	608.60	2026-01-12 06:10:24.784102	136
839	118	570	2.000	302.75	605.50	2025-12-03 07:57:18.420955	85
840	119	153	3.000	339.21	1017.63	2025-12-03 10:39:53.89123	81
841	120	1477	1.000	252.88	252.88	2025-12-04 09:54:12.844087	87
842	121	153	10.000	339.21	3392.10	2025-12-04 09:54:46.275788	81
1887	239	465	6.000	65.51	393.06	2026-01-12 06:10:24.784102	136
844	123	1477	11.000	252.88	2781.68	2025-12-04 11:00:56.959287	85
845	124	244	35.000	43.63	1527.05	2025-12-04 11:19:43.257256	83
846	125	153	1.000	329.40	329.40	2025-12-05 10:23:28.912163	87
847	126	153	3.000	329.28	987.84	2025-12-05 11:11:29.789597	81
848	127	1562	20.000	37.35	747.00	2025-12-06 08:28:55.984801	83
1888	239	487	6.000	255.12	1530.72	2026-01-12 06:10:24.784102	136
850	129	610	2.000	113.57	227.14	2025-12-06 09:04:20.989316	84
851	129	611	7.000	91.41	639.87	2025-12-06 09:04:20.989316	84
852	129	524	13.000	68.05	884.65	2025-12-06 09:04:20.989316	84
853	129	625	2.000	233.58	467.16	2025-12-06 09:04:20.989316	84
854	129	634	3.000	82.82	248.46	2025-12-06 09:04:20.989316	84
855	129	1514	4.000	81.94	327.76	2025-12-06 09:04:20.989316	84
856	129	591	6.000	50.84	305.04	2025-12-06 09:04:20.989316	84
857	129	667	5.000	111.75	558.75	2025-12-06 09:04:20.989316	83
858	129	340	2.000	111.79	223.58	2025-12-06 09:04:20.989316	83
859	129	348	5.000	104.80	524.00	2025-12-06 09:04:20.989316	83
860	129	1560	30.000	52.63	1578.90	2025-12-06 09:04:20.989316	83
861	129	1563	3.000	45.85	137.55	2025-12-06 09:04:20.989316	83
862	129	1565	5.000	42.20	211.00	2025-12-06 09:04:20.989316	83
863	129	1566	5.000	32.63	163.15	2025-12-06 09:04:20.989316	83
864	129	670	5.000	62.61	313.05	2025-12-06 09:04:20.989316	83
865	129	352	2.000	83.06	166.12	2025-12-06 09:04:20.989316	83
866	129	1567	2.000	38.05	76.10	2025-12-06 09:04:20.989316	83
867	129	353	8.000	83.42	667.36	2025-12-06 09:04:20.989316	83
868	129	1571	10.000	117.44	1174.40	2025-12-06 09:04:20.989316	83
869	129	357	11.000	167.60	1843.60	2025-12-06 09:04:20.989316	83
870	129	1573	2.000	94.08	188.16	2025-12-06 09:04:20.989316	83
871	129	1574	1.000	74.34	74.34	2025-12-06 09:04:20.989316	83
872	129	362	8.000	80.63	645.04	2025-12-06 09:04:20.989316	83
873	129	675	6.000	105.61	633.66	2025-12-06 09:04:20.989316	83
874	129	1575	3.000	111.92	335.76	2025-12-06 09:04:20.989316	83
875	129	366	5.000	104.61	523.05	2025-12-06 09:04:20.989316	83
876	129	1577	12.000	118.97	1427.64	2025-12-06 09:04:20.989316	83
877	129	1578	10.000	51.53	515.30	2025-12-06 09:04:20.989316	83
878	129	1579	4.000	91.17	364.68	2025-12-06 09:04:20.989316	83
879	129	1583	4.000	94.16	376.64	2025-12-06 09:04:20.989316	83
880	129	1584	6.000	51.66	309.96	2025-12-06 09:04:20.989316	83
881	129	682	4.000	77.11	308.44	2025-12-06 09:04:20.989316	83
882	129	378	4.000	46.72	186.88	2025-12-06 09:04:20.989316	83
883	129	683	2.000	66.47	132.94	2025-12-06 09:04:20.989316	83
884	130	153	20.000	331.16	6623.20	2025-12-06 09:05:47.922245	84
885	130	516	36.000	52.08	1874.88	2025-12-06 09:05:47.922245	84
886	130	630	16.000	51.95	831.20	2025-12-06 09:05:47.922245	84
887	130	579	10.000	143.60	1436.00	2025-12-06 09:05:47.922245	84
888	130	668	5.000	71.58	357.90	2025-12-06 09:05:47.922245	83
889	130	1558	1.000	56.11	56.11	2025-12-06 09:05:47.922245	83
890	130	1561	49.000	54.25	2658.25	2025-12-06 09:05:47.922245	83
891	130	337	48.000	51.95	2493.60	2025-12-06 09:05:47.922245	84
1889	239	869	4.000	180.11	720.44	2026-01-12 06:10:24.784102	136
893	131	153	5.000	329.57	1647.85	2025-12-06 11:20:52.139407	87
894	131	337	20.000	66.82	1336.40	2025-12-06 11:20:52.139407	87
895	132	91	4.000	56.12	224.48	2025-12-08 12:55:56.460279	87
1890	239	489	3.000	150.26	450.78	2026-01-12 06:10:24.784102	136
897	134	94	4.000	99.19	396.76	2025-12-08 12:56:50.686592	82
1891	239	498	3.000	254.49	763.47	2026-01-12 06:10:24.784102	136
1892	239	456	4.000	44.55	178.20	2026-01-12 06:10:24.784102	136
1893	239	457	3.000	76.96	230.88	2026-01-12 06:10:24.784102	136
901	136	720	7.000	71.63	501.41	2025-12-09 07:33:06.990572	85
902	136	758	1.000	56.66	56.66	2025-12-09 07:33:06.990572	85
903	136	234	8.000	51.00	408.00	2025-12-09 07:33:06.990572	85
904	136	1984	1.000	112.80	112.80	2025-12-09 07:33:06.990572	85
905	136	815	1.000	79.04	79.04	2025-12-09 07:33:06.990572	85
906	136	386	4.000	192.43	769.72	2025-12-09 07:33:06.990572	83
907	136	400	3.000	81.61	244.83	2025-12-09 07:33:06.990572	83
908	136	408	5.000	156.10	780.50	2025-12-09 07:33:06.990572	83
909	136	1925	4.000	229.55	918.20	2025-12-09 07:33:06.990572	83
910	136	52	3.000	61.85	185.55	2025-12-09 07:33:06.990572	82
911	136	700	5.000	71.49	357.45	2025-12-09 07:33:06.990572	82
912	136	85	18.000	76.38	1374.84	2025-12-09 07:33:06.990572	82
913	136	91	6.000	56.40	338.40	2025-12-09 07:33:06.990572	82
914	136	93	10.000	152.62	1526.20	2025-12-09 07:33:06.990572	82
915	136	94	5.000	99.19	495.95	2025-12-09 07:33:06.990572	82
916	136	96	3.000	179.44	538.32	2025-12-09 07:33:06.990572	82
917	136	107	6.000	75.43	452.58	2025-12-09 07:33:06.990572	82
918	136	111	4.000	231.62	926.48	2025-12-09 07:33:06.990572	82
919	136	113	15.000	72.39	1085.85	2025-12-09 07:33:06.990572	83
920	136	114	3.000	104.31	312.93	2025-12-09 07:33:06.990572	82
921	136	130	6.000	86.01	516.06	2025-12-09 07:33:06.990572	82
