551	107	5391	29.000	81.81	2372.40
552	107	5393	9.000	71.81	646.26
553	107	5400	8.000	82.01	656.05
554	107	5408	18.000	104.81	1886.52
555	107	5416	18.000	76.81	1382.52
556	107	5418	6.000	66.81	400.84
557	107	5424	6.000	90.81	544.84
558	107	5426	10.000	96.81	968.07
559	107	5431	4.000	91.61	366.43
560	107	5450	2.000	91.61	183.21
561	107	5434	7.000	111.81	782.65
562	107	5438	15.000	108.81	1632.10
563	107	5452	5.000	82.01	410.03
564	107	5440	1.000	61.81	61.81
565	107	5441	1.000	81.61	81.61
566	107	5443	5.000	81.81	409.03
567	107	5444	22.000	82.01	1804.15
568	107	5447	50.000	86.81	4340.34
569	107	5456	7.000	86.81	607.65
570	107	5461	10.000	91.81	918.07
571	107	5466	6.000	91.61	549.64
572	107	5471	4.000	76.81	307.23
573	107	5473	3.000	76.81	230.42
574	107	5379	23.000	82.01	1886.16
575	107	5390	2.000	54.81	109.61
576	107	5423	24.000	57.81	1387.36
577	107	5439	6.000	71.81	430.84
578	107	5428	2.000	54.81	109.61
579	107	5432	5.000	86.81	434.03
580	107	5435	6.000	82.01	492.04
581	107	5445	8.000	59.31	474.45
582	107	5448	50.000	61.81	3090.34
583	107	5463	4.000	61.81	247.23
584	107	5380	60.000	51.81	3108.41
585	108	5294	57.000	111.40	6349.78
586	108	5295	7.000	56.40	394.80
587	108	5320	2.000	191.41	382.82
588	108	5318	2.000	91.40	182.80
589	108	5319	2.000	61.40	122.80
590	108	5331	5.000	191.40	957.00
591	108	5332	5.000	121.40	607.00
592	108	5333	30.000	81.40	2441.99
593	108	5348	5.000	166.41	832.05
594	108	5349	10.000	101.40	1014.00
595	108	5350	15.000	66.40	996.00
596	108	5354	2.000	71.40	142.80
597	108	5271	1.000	151.40	151.40
598	108	5270	1.000	121.40	121.40
599	108	5358	5.000	91.40	457.00
600	108	5272	7.000	151.40	1059.80
601	108	5273	1.000	91.40	91.40
602	108	5274	3.000	101.40	304.20
603	108	5275	7.000	71.40	499.80
604	108	5276	4.000	81.40	325.60
605	108	5277	2.000	141.40	282.80
606	108	5278	1.000	181.39	181.39
607	108	5279	2.000	116.40	232.80
608	108	5281	2.000	171.40	342.80
609	108	5280	1.000	101.40	101.40
610	108	5282	18.000	101.40	1825.19
611	108	5283	5.000	56.40	282.00
612	108	5284	10.000	251.40	2514.00
613	108	5285	4.000	71.40	285.60
614	108	5286	1.000	141.40	141.40
615	108	5287	1.000	101.40	101.40
616	108	5288	6.000	66.40	398.40
617	108	5289	22.000	66.40	1460.79
618	108	5290	27.000	56.40	1522.79
619	108	5291	2.000	71.40	142.80
620	108	5292	4.000	86.40	345.60
621	108	5293	1.000	71.40	71.40
622	108	5296	6.000	56.40	338.40
623	108	5297	10.000	91.40	914.00
624	108	5298	6.000	71.40	428.40
625	108	5299	3.000	71.40	214.20
626	108	5300	4.000	101.40	405.60
627	108	5301	5.000	56.40	282.00
628	108	5303	6.000	161.40	968.40
629	108	5302	5.000	91.40	457.00
630	108	5305	3.000	121.40	364.20
631	108	5304	3.000	61.40	184.20
632	108	5306	6.000	71.40	428.40
633	108	5307	3.000	116.40	349.20
634	108	5308	3.000	71.40	214.20
635	108	5309	4.000	196.40	785.60
636	108	5310	1.000	131.40	131.40
637	108	5312	29.000	71.40	2070.59
638	108	5313	12.000	108.40	1300.80
639	108	5314	18.000	71.40	1285.19
640	108	5311	3.000	141.40	424.20
641	108	5315	2.000	111.40	222.80
642	108	5316	1.000	91.40	91.40
643	108	5317	17.000	101.40	1723.79
644	108	5321	13.000	101.40	1318.20
645	108	5322	8.000	71.40	571.20
646	108	5323	4.000	181.40	725.60
647	108	5324	10.000	106.40	1064.00
648	108	5325	4.000	61.40	245.60
649	108	5326	4.000	171.40	685.60
650	108	5327	4.000	111.40	445.60
651	108	5328	10.000	71.40	714.00
652	108	5329	4.000	241.40	965.60
653	108	5330	7.000	131.40	919.80
654	108	5334	3.000	71.40	214.20
655	108	5335	3.000	51.40	154.20
656	108	5336	3.000	86.40	259.20
657	108	5337	2.000	61.40	122.80
658	108	5338	2.000	141.40	282.80
659	108	5339	18.000	111.40	2005.19
660	108	5340	29.000	66.40	1925.59
661	108	5341	3.000	181.40	544.20
662	108	5342	1.000	91.40	91.40
663	108	5343	1.000	161.40	161.40
664	108	5344	3.000	71.40	214.20
665	108	5345	3.000	61.40	184.20
666	108	5347	3.000	66.40	199.20
667	108	5351	6.000	66.40	398.40
668	108	5352	2.000	81.40	162.80
669	108	5353	1.000	141.40	141.40
670	108	5356	2.000	121.40	242.80
671	108	5357	6.000	101.40	608.40
672	108	5360	2.000	181.40	362.80
673	108	5361	4.000	191.40	765.60
674	108	5359	10.000	141.40	1414.00
675	108	5362	1.000	106.40	106.40
676	108	5365	1.000	151.40	151.40
677	108	5363	6.000	101.40	608.40
678	108	5366	5.000	71.40	357.00
679	109	1618	1.000	290.28	290.28
680	109	158	5.000	70.28	351.42
681	109	1591	5.000	70.28	351.42
682	109	719	2.000	80.28	160.57
683	109	1593	3.000	115.48	346.45
684	109	1594	1.000	91.53	91.53
685	109	160	3.000	103.28	309.85
686	109	1596	1.000	185.28	185.28
687	109	1598	1.000	170.48	170.48
688	109	182	2.000	131.13	262.27
689	109	163	14.000	235.28	3293.97
690	109	165	1.000	135.28	135.28
691	109	162	1.000	175.28	175.28
692	109	167	4.000	83.88	335.54
693	109	728	5.000	56.28	281.42
694	109	1620	1.000	155.28	155.28
695	109	172	12.000	110.28	1323.41
696	109	730	15.000	157.28	2359.26
697	109	1622	1.000	70.28	70.28
698	109	1623	3.000	140.28	420.85
699	109	732	6.000	125.28	751.70
700	109	1624	7.000	110.28	771.99
701	109	174	6.000	165.28	991.70
702	109	1627	8.000	155.28	1242.27
703	109	175	2.000	100.28	200.57
704	109	1633	1.000	75.48	75.48
705	109	1634	3.000	52.78	158.35
706	109	1635	3.000	147.28	441.85
707	109	1636	3.000	147.28	441.85
708	109	1640	2.000	235.28	470.57
709	109	736	4.000	170.28	681.14
710	109	183	3.000	135.28	405.85
711	109	1661	2.000	145.28	290.57
712	109	184	1.000	110.28	110.28
713	109	1664	2.000	74.28	148.57
714	109	1665	1.000	130.28	130.28
715	109	1666	1.000	177.28	177.28
716	109	739	1.000	140.28	140.28
717	109	185	3.000	85.28	255.85
718	109	1672	4.000	80.28	321.14
719	109	1592	1.000	70.28	70.28
720	109	1597	1.000	150.28	150.28
721	109	1612	2.000	65.28	130.57
722	109	727	2.000	155.28	310.57
723	109	1614	3.000	100.28	300.85
724	109	1616	1.000	75.28	75.28
725	109	1619	1.000	70.28	70.28
726	109	1626	1.000	160.28	160.28
727	109	1630	2.000	90.28	180.57
728	109	1632	1.000	90.28	90.28
729	109	1644	1.000	90.28	90.28
730	109	1647	2.000	90.28	180.57
731	109	1656	5.000	130.28	651.42
732	109	1657	1.000	50.28	50.28
733	109	1668	1.000	115.28	115.28
734	109	1669	1.000	90.28	90.28
735	109	1671	1.000	80.28	80.28
736	109	1608	2.000	80.28	160.57
737	109	720	6.000	75.48	452.90
738	109	1599	4.000	85.28	341.14
739	109	1605	31.000	145.28	4503.80
740	109	1607	27.000	48.60	1312.31
741	109	1610	14.000	65.28	913.97
742	109	724	23.000	60.28	1386.53
743	109	729	15.000	60.28	904.26
744	109	731	15.000	98.28	1474.26
745	109	1628	21.000	70.28	1475.96
746	109	176	7.000	60.28	421.99
747	109	1637	6.000	90.08	540.50
748	109	1638	6.000	90.08	540.50
749	109	1639	6.000	110.28	661.70
750	109	733	9.000	107.28	965.56
751	109	1642	2.000	75.48	150.97
752	109	1651	18.000	75.48	1358.71
753	109	1660	9.000	85.28	767.56
754	109	1658	6.000	90.28	541.70
755	109	740	4.000	85.28	341.14
756	109	168	8.000	75.28	602.27
757	109	1654	4.000	85.28	341.14
758	109	1600	2.000	115.28	230.57
759	109	1603	2.000	90.28	180.57
760	109	164	3.000	80.28	240.85
761	109	738	4.000	65.28	261.14
762	109	1663	1.000	50.28	50.28
763	109	1670	3.000	70.28	210.85
764	109	1602	25.000	75.28	1882.10
765	109	157	37.000	55.28	2045.50
766	109	1625	24.000	56.28	1350.81
767	109	1648	6.000	71.28	427.70
768	109	1649	5.000	80.48	402.42
769	109	1652	22.000	55.28	1216.25
770	109	1659	4.000	70.28	281.14
771	109	722	69.000	50.28	3469.59
772	109	1655	3.000	60.28	180.85
773	109	1604	3.000	55.28	165.85
774	109	1650	2.000	50.28	100.57
775	109	1609	2.000	48.28	96.57
776	109	1645	3.000	48.28	144.85
777	110	95	3.000	374.75	1124.25
778	110	82	1.000	274.75	274.75
779	110	1530	2.000	234.75	469.50
780	110	99	2.000	197.25	394.50
781	110	104	3.000	172.25	516.75
782	110	132	1.000	197.00	197.00
783	110	131	1.000	209.75	209.75
784	110	145	1.000	247.25	247.25
785	110	700	5.000	74.75	373.75
786	110	53	1.000	84.75	84.75
787	110	55	6.000	114.75	688.50
788	110	56	2.000	102.75	205.50
789	110	57	1.000	184.75	184.75
790	110	59	2.000	169.95	339.90
791	110	60	1.000	114.75	114.75
792	110	1518	1.000	174.75	174.75
793	110	65	3.000	79.95	239.85
794	110	69	1.000	74.75	74.75
795	110	66	2.000	84.75	169.50
796	110	61	18.000	244.75	4405.51
797	110	68	1.000	134.75	134.75
798	110	72	1.000	164.75	164.75
799	110	73	5.000	92.05	460.25
800	110	74	5.000	84.75	423.75
801	110	76	4.000	94.75	379.00
802	110	79	4.000	70.75	283.00
803	110	83	1.000	154.75	154.75
804	110	86	2.000	60.75	121.50
805	110	87	1.000	73.75	73.75
806	110	702	2.000	97.25	194.50
807	110	84	2.000	60.75	121.50
808	110	88	1.000	204.75	204.75
809	110	100	1.000	160.75	160.75
810	110	93	20.000	156.75	3135.02
811	110	1528	1.000	74.75	74.75
812	110	1529	2.000	144.75	289.50
813	110	108	4.000	114.75	459.00
814	110	97	7.000	154.75	1083.26
815	110	1531	1.000	89.55	89.55
816	110	102	5.000	104.75	523.75
817	110	1527	1.000	164.75	164.75
818	110	107	4.000	79.95	319.80
819	110	116	1.000	74.75	74.75
820	110	110	2.000	84.75	169.50
821	110	117	2.000	146.75	293.50
822	110	129	4.000	146.75	587.00
823	110	111	2.000	234.75	469.50
824	110	1544	1.000	124.75	124.75
825	110	705	5.000	169.75	848.75
826	110	1536	1.000	134.75	134.75
827	110	126	3.000	139.75	419.25
828	110	1546	1.000	54.75	54.75
829	110	133	2.000	134.75	269.50
830	110	135	1.000	154.75	154.75
831	110	137	2.000	114.75	229.50
832	110	138	1.000	114.75	114.75
833	110	708	1.000	134.75	134.75
834	110	1548	2.000	176.75	353.50
835	110	139	9.000	124.75	1122.76
836	110	140	2.000	139.75	279.50
837	110	144	2.000	99.75	199.50
838	110	149	3.000	84.75	254.25
839	110	151	6.000	94.75	568.50
840	110	152	2.000	91.00	182.00
841	110	54	6.000	79.95	479.70
842	110	58	15.000	84.75	1271.26
843	110	67	2.000	74.75	149.50
844	110	1520	5.000	94.75	473.75
845	110	1521	30.000	154.75	4642.52
846	110	71	50.000	49.75	2487.54
847	110	81	1.000	78.75	78.75
848	110	85	6.000	79.95	479.70
849	110	91	2.000	59.75	119.50
850	110	94	12.000	102.75	1233.01
851	110	98	12.000	74.75	897.01
852	110	103	10.000	64.75	647.51
853	110	109	8.000	88.75	710.01
854	110	1533	5.000	94.75	473.75
855	110	1537	4.000	89.55	358.20
856	110	130	8.000	89.55	716.41
857	110	112	6.000	109.75	658.50
858	110	114	12.000	106.75	1281.01
859	110	113	11.000	74.75	822.26
860	110	1545	2.000	79.95	159.90
861	110	118	6.000	74.75	448.50
862	110	122	8.000	74.75	598.01
863	110	1540	3.000	79.55	238.65
864	110	123	6.000	64.75	388.50
865	110	1541	5.000	79.75	398.75
866	110	124	6.000	79.95	479.70
867	110	127	10.000	84.75	847.51
868	110	1547	3.000	84.75	254.25
869	110	134	4.000	89.75	359.00
870	110	142	6.000	89.55	537.30
871	110	148	1.000	74.75	74.75
872	110	150	4.000	74.75	299.00
873	110	50	20.000	59.75	1195.02
874	110	62	30.000	79.95	2398.52
875	110	338	2.000	52.75	105.50
876	110	1532	24.000	55.75	1338.02
877	110	115	2.000	52.75	105.50
878	110	1543	2.000	64.75	129.50
879	110	1538	3.000	79.95	239.85
880	110	125	12.000	57.25	687.01
881	110	128	15.000	59.75	896.26
882	110	143	2.000	59.75	119.50
883	110	63	74.000	49.75	3681.56
884	111	1789	1.000	134.57	134.57
885	111	1800	7.000	54.57	382.02
886	111	238	3.000	114.57	343.72
887	111	1801	2.000	84.57	169.15
888	111	1803	1.000	224.57	224.57
889	111	1809	2.000	44.57	89.15
890	111	1811	5.000	109.57	547.87
891	111	1812	10.000	64.57	645.74
892	111	1815	3.000	74.57	223.72
893	111	1814	3.000	44.57	133.72
894	111	1817	1.000	74.57	74.57
895	111	250	1.000	234.57	234.57
896	111	1819	1.000	234.57	234.57
897	111	1839	1.000	84.57	84.57
898	111	256	5.000	54.57	272.87
899	111	258	1.000	374.57	374.57
900	111	1854	1.000	384.57	384.57
901	111	1868	6.000	159.58	957.50
902	111	1869	6.000	94.57	567.44
903	111	1870	18.000	59.57	1072.33
904	111	267	1.000	234.57	234.57
905	111	271	1.000	134.58	134.58
906	111	270	1.000	64.57	64.57
907	111	272	1.000	54.57	54.57
908	111	275	1.000	44.57	44.57
909	111	248	10.000	49.57	495.74
910	111	1805	10.000	44.57	445.74
911	111	1787	3.000	54.57	163.72
912	111	1786	1.000	144.57	144.57
913	111	1785	1.000	114.57	114.57
914	111	277	9.000	84.57	761.16
915	111	1788	9.000	54.57	491.16
916	111	236	9.000	144.57	1301.16
917	111	237	1.000	84.57	84.57
918	111	804	2.000	94.57	189.15
919	111	805	8.000	64.57	516.59
920	111	806	2.000	74.57	149.15
921	111	1790	1.000	154.57	154.57
922	111	1791	1.000	234.57	234.57
923	111	1792	1.000	134.57	134.57
924	111	1793	2.000	174.56	349.13
925	111	1794	5.000	109.57	547.87
926	111	1796	3.000	164.57	493.72
927	111	1795	3.000	94.57	283.72
928	111	1797	36.000	94.57	3404.65
929	111	1798	10.000	49.57	495.74
930	111	1799	7.000	244.57	1712.02
931	111	239	5.000	64.57	322.87
932	111	1802	1.000	134.57	134.57
933	111	240	10.000	94.57	945.74
934	111	241	4.000	59.57	238.29
935	111	1806	1.000	64.57	64.57
936	111	1807	1.000	214.57	214.57
937	111	810	43.000	59.57	2561.67
938	111	244	54.000	49.57	2676.98
939	111	245	5.000	69.57	347.87
940	111	1808	1.000	79.57	79.57
941	111	1810	1.000	64.57	64.57
942	111	247	10.000	49.57	495.74
943	111	1813	1.000	164.57	164.57
944	111	811	8.000	64.57	516.59
945	111	1816	1.000	184.57	184.57
946	111	249	7.000	84.57	592.02
947	111	1818	9.000	64.57	581.16
948	111	813	1.000	64.57	64.57
949	111	1833	1.000	74.57	74.57
950	111	1820	6.000	54.57	327.44
951	111	814	5.000	94.57	472.87
952	111	251	5.000	49.57	247.87
953	111	1822	4.000	154.57	618.29
954	111	1821	3.000	84.57	253.72
955	111	252	1.000	247.57	247.57
956	111	1823	3.000	114.57	343.72
957	111	254	27.000	54.57	1473.49
958	111	1984	3.000	109.57	328.72
959	111	1825	2.000	64.57	129.15
960	111	1827	6.000	189.57	1137.44
961	111	1828	2.000	124.57	249.15
962	111	1830	17.000	64.57	1097.75
963	111	1829	5.000	101.57	507.87
964	111	1831	1.000	64.57	64.57
965	111	1835	4.000	134.57	538.29
966	111	1834	1.000	94.57	94.57
967	111	1836	2.000	104.57	209.15
968	111	815	1.000	84.57	84.57
969	111	1837	2.000	94.57	189.15
970	111	1838	3.000	44.57	133.72
971	111	1840	1.000	69.57	69.57
972	111	1841	5.000	94.57	472.87
973	111	1842	2.000	64.57	129.15
974	111	1843	2.000	174.57	349.15
975	111	1844	6.000	99.57	597.44
976	111	1845	3.000	54.57	163.72
977	111	1846	3.000	164.57	493.72
978	111	816	2.000	104.57	209.15
979	111	1847	1.000	64.57	64.57
980	111	1851	7.000	64.57	452.02
981	111	1852	4.000	234.57	938.29
982	111	1853	7.000	124.57	872.02
983	111	261	6.000	64.57	387.44
984	111	1856	3.000	44.57	133.72
985	111	1857	2.000	79.57	159.15
986	111	1858	2.000	54.57	109.15
987	111	263	4.000	104.57	418.29
988	111	1861	5.000	174.57	872.87
989	111	1860	6.000	59.57	357.44
990	111	1862	2.000	84.57	169.15
991	111	1863	1.000	154.57	154.57
992	111	1864	1.000	114.57	114.57
993	111	1866	3.000	84.57	253.72
994	111	264	4.000	64.57	258.29
995	111	265	15.000	54.57	818.60
996	111	1867	4.000	59.57	238.29
997	111	1871	12.000	59.57	714.88
998	111	1872	4.000	74.57	298.29
999	111	1873	1.000	134.57	134.57
1000	111	1874	1.000	44.57	44.57
1001	111	268	1.000	74.57	74.57
1002	111	273	1.000	54.57	54.57
1003	111	274	1.000	114.57	114.57
1004	111	276	1.000	94.57	94.57
1005	111	1875	5.000	52.57	262.87
1006	111	1876	1.000	174.57	174.57
1007	111	1877	5.000	184.57	922.87
1008	111	820	7.000	134.57	942.02
1009	111	1879	1.000	99.57	99.57
1010	111	1880	6.000	64.57	387.44
1011	111	1882	1.000	144.57	144.57
1012	111	1881	1.000	154.57	154.57
1013	111	278	2.000	94.57	189.15
1014	111	1985	1.000	54.57	54.57
1015	111	1885	6.000	64.57	387.44
1016	111	1883	2.000	104.57	209.15
1017	112	426	48.000	88.26	4236.43
1018	112	425	120.000	48.26	5791.07
1019	112	418	36.000	48.26	1737.32
1020	112	419	468.000	53.26	24925.18
1021	113	153	15.000	336.66	5049.84
1022	113	570	1.000	311.66	311.66
1023	113	627	5.000	146.66	733.28
1024	113	1477	5.000	261.66	1308.28
1025	113	633	1.000	286.66	286.66
1026	113	562	1.000	236.66	236.66
1027	113	552	1.000	161.66	161.66
1028	113	569	1.000	236.66	236.66
1029	113	529	2.000	261.66	523.31
1030	113	578	1.000	236.66	236.66
1031	113	514	10.000	256.66	2566.56
1032	113	517	1.000	136.66	136.66
1033	113	1466	5.000	156.66	783.28
1034	113	1491	2.000	261.66	523.31
1035	113	555	6.000	116.66	699.93
1036	113	1476	1.000	76.66	76.66
1037	113	547	5.000	196.66	983.28
1038	113	626	1.000	96.66	96.66
1039	113	618	1.000	56.66	56.66
1040	113	546	9.000	186.66	1679.90
1041	113	1479	4.000	146.66	586.62
1042	113	1511	13.000	156.66	2036.52
1043	113	1512	7.000	96.66	676.59
1044	113	589	3.000	136.66	409.97
1045	113	1515	1.000	161.66	161.66
1046	113	579	3.000	149.16	447.47
1047	113	623	2.000	106.66	213.31
1048	113	610	2.000	116.66	233.31
1049	113	519	9.000	96.66	869.90
1050	113	611	4.000	96.66	386.62
1051	113	548	1.000	96.66	96.66
1052	113	532	3.000	86.66	259.97
1053	113	595	2.000	76.66	153.31
1054	113	572	2.000	136.66	273.31
1055	113	1495	2.000	231.66	463.31
1056	113	530	6.000	196.66	1179.93
1057	113	1480	3.000	136.66	409.97
1058	113	1478	7.000	116.66	816.59
1059	113	1489	3.000	176.66	529.97
1060	113	513	1.000	196.66	196.66
1061	113	1503	1.000	206.66	206.66
1062	113	556	1.000	136.66	136.66
1063	113	586	3.000	101.66	304.97
1064	113	1508	1.000	156.66	156.66
1065	113	574	3.000	236.66	709.97
1066	113	1469	2.000	156.66	313.31
1067	113	1464	1.000	176.66	176.66
